Fuel Type Code,Station Name,Street Address,City,State,ZIP,Status Code,Groups With Access Code,Level1_Chargers,Level2_Chargers,DC_Fast_Chargers,EV_Network,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Connector_Types,Country,Total_Chargers,Total_Chargers_in_State
ELEC,Super 8 Malvern,3445 Oliver Lancaster Boulevard,Malvern,AR,72104,E,Public,0.0,2.0,0.0,Blink Network,34.402898,-92.825136,2/8/2024,255154,2024-02-08 00:01:57 UTC,J1772,US,2.0,824.0
ELEC,Blairs Shopping Center,1290 East-West Highway,Silver Spring,MD,20910,E,Public,0.0,2.0,0.0,Blink Network,38.9914385,-77.0316186,2/8/2024,255155,2024-02-08 00:03:34 UTC,J1772,US,2.0,5008.0
ELEC,Blink Charging-Tempe MQ3,2630 Croydon Drive,Sanger,CA,93657,E,Public,0.0,3.0,0.0,Blink Network,36.7786516,-119.4185251,2/8/2024,255159,2024-02-08 00:05:18 UTC,J1772,US,3.0,49387.0
ELEC,The Burke,1945 Hanahan Road,North Charleston,SC,29406,E,Public,0.0,2.0,0.0,Blink Network,32.917122,-80.023785,2/7/2024,255160,2024-02-07 23:59:05 UTC,J1772,US,2.0,1338.0
ELEC,City Hall,200 2nd St NE,Bondurant,IA,50035,E,Public,0.0,1.0,0.0,Blink Network,41.7033446,-93.461629,2/8/2024,255161,2024-02-08 00:02:36 UTC,J1772,US,1.0,829.0
ELEC,JT Salon,801 Shroyer Road,Dayton,OH,45419,E,Public,0.0,1.0,0.0,Blink Network,39.7234616,-84.1610729,2/8/2024,255164,2024-02-08 00:02:38 UTC,J1772,US,1.0,3603.0
ELEC,Cabana Encanto - Building A,2323 150th Dr,Goodyear,AZ,85395,E,Public,0.0,3.0,0.0,Blink Network,33.473,-112.382166,2/7/2024,255165,2024-02-07 23:59:06 UTC,J1772,US,3.0,3486.0
ELEC,Loudoun Tech,21400 Ridgetop Circle,Sterling,VA,20166,E,Public,0.0,2.0,0.0,Blink Network,39.030653,-77.4103981,2/8/2024,255167,2024-02-08 00:01:47 UTC,J1772,US,2.0,4528.0
ELEC,Sequoia Grove Winery,8338 Saint Helena Highway,Napa,CA,94558,E,Public,0.0,3.0,0.0,Blink Network,38.44958141,-122.4124099,2/8/2024,255168,2024-02-08 00:03:36 UTC,J1772,US,3.0,49387.0
ELEC,Stafford Hills Club,5916 Southwest Nyberg Lane,Tualatin,OR,97062,E,Public,0.0,4.0,0.0,Blink Network,45.3817044,-122.7375471,2/8/2024,255169,2024-02-08 00:02:36 UTC,J1772,US,4.0,3153.0
ELEC,Aeon Apartments,1119 C Street,Vancouver,WA,98660,E,Public,0.0,4.0,0.0,Blink Network,45.6299198,-122.6684897,2/8/2024,255170,2024-02-08 00:03:35 UTC,J1772,US,4.0,5842.0
ELEC,Coda at Bryant St,600 Rhode Island Ave NE,Washington,DC,20002,E,Public,0.0,1.0,0.0,Blink Network,38.920692,-76.9985119,2/8/2024,255173,2024-02-08 00:01:46 UTC,J1772,US,1.0,1168.0
ELEC,MCP Key West LLC,9711 Key West Avenue,Rockville,MD,20850,E,Public,0.0,6.0,0.0,Blink Network,39.1054175,-77.205897,2/8/2024,255175,2024-02-08 00:01:46 UTC,J1772,US,6.0,5008.0
ELEC,Westchase II,4000 Westchase Boulevard,Raleigh,NC,27607,E,Public,0.0,1.0,0.0,Blink Network,35.8025261,-78.7081552,2/8/2024,255178,2024-02-08 00:02:39 UTC,J1772,US,1.0,4192.0
ELEC,KRB7 Amazon,36900 W 4th ST,Beaumont,CA,92223,E,Public,0.0,6.0,0.0,Blink Network,33.9301453,-117.0297626,2/8/2024,255180,2024-02-08 00:03:34 UTC,J1772,US,6.0,49387.0
ELEC,Homewood Suites,6000 West Memorial,Oklahoma City,OK,73142,E,Public,0.0,2.0,0.0,Blink Network,35.6068377,-97.6229163,2/8/2024,255181,2024-02-08 00:02:38 UTC,J1772,US,2.0,1341.0
ELEC,Bank of New Glarus,701 8th Street,Monroe,WI,53566,E,Public,0.0,1.0,0.0,Blink Network,42.6039494,-89.6508299,2/8/2024,255182,2024-02-08 00:01:48 UTC,J1772,US,1.0,1423.0
ELEC,South Mountain Community Church St. George Campus,3158 E 2000 S Street,St. George,UT,84790,E,Public,0.0,2.0,0.0,Blink Network,37.0736321,-113.5188529,2/8/2024,255183,2024-02-08 00:03:35 UTC,J1772,US,2.0,2152.0
ELEC,Park Place Township,100 Township Boulevard,Mt. Juliet,TN,37122,E,Public,0.0,1.0,0.0,Blink Network,36.233627,-86.4357491,2/8/2024,255185,2024-02-08 00:02:35 UTC,J1772,US,1.0,2170.0
ELEC,"Ivy-Tech, Shelbyville",2177 Intelliplex Dr.,Shelbyville,IN,46176,E,Public,0.0,1.0,0.0,Blink Network,39.5540864,-85.7810006,2/8/2024,255186,2024-02-08 00:02:36 UTC,J1772,US,1.0,1502.0
ELEC,Terry Bundy Generating Station,7707 Bluff Rd,Lincoln,NE,68517,E,Public,0.0,3.0,0.0,Blink Network,40.910914,-96.614846,2/7/2024,255187,2024-02-07 23:59:31 UTC,J1772,US,3.0,540.0
ELEC,Meridian Harbourview Apartments,"7190 Harbour Towne Parkway, South",Suffolk,VA,23435,E,Public,0.0,2.0,0.0,Blink Network,36.8669737,-76.4370793,2/8/2024,255188,2024-02-08 00:02:36 UTC,J1772,US,2.0,4528.0
ELEC,Woodside,291 Pearlash Rd,Marysville,OH,43040,E,Public,0.0,2.0,0.0,Blink Network,40.232995,-83.353963,2/8/2024,255189,2024-02-08 00:08:43 UTC,J1772,US,2.0,3603.0
ELEC,Brattleboro Office,455 West River Road,Brattleboro,VT,5301,E,Public,0.0,2.0,0.0,Blink Network,42.8790599,-72.5757799,2/8/2024,255190,2024-02-08 00:01:47 UTC,J1772,US,2.0,954.0
ELEC,CA-Sacramento Commons (Bldg A),1501 5th St,Sacramento,CA,95814,E,Public,0.0,4.0,0.0,Blink Network,38.5762977,-121.5023233,2/8/2024,255191,2024-02-08 00:01:48 UTC,J1772,US,4.0,49387.0
ELEC,Colgate Ridge,7160 Columbia Gateway Drive,Columbia,MD,21046,E,Public,0.0,2.0,0.0,Blink Network,39.1798022,-76.8062363,2/8/2024,255192,2024-02-08 00:06:13 UTC,J1772,US,2.0,5008.0
ELEC,TRMC Parking Garage,640 Pearl Street,Elizabeth,NJ,7207,E,Public,0.0,3.0,0.0,Blink Network,40.659784,-74.213515,2/8/2024,255195,2024-02-08 00:02:35 UTC,J1772,US,3.0,3671.0
ELEC,Public Works,17601 Pilkington Road,Lake Oswego,OR,97035,E,Public,0.0,2.0,0.0,Blink Network,45.3986912,-122.7341883,2/8/2024,255196,2024-02-08 00:02:39 UTC,J1772,US,2.0,3153.0
ELEC,8500 Tower,8500 Normandale Lake Boulevard,Bloomington,MN,55437,E,Public,0.0,4.0,0.0,Blink Network,44.8535173,-93.3566825,2/8/2024,255197,2024-02-08 00:01:46 UTC,J1772,US,4.0,1993.0
ELEC,Westmont Fire Lot,6015 S. Cass,Westmont,IL,60559,E,Public,0.0,1.0,0.0,Blink Network,41.7783714,-87.9742881,2/8/2024,255198,2024-02-08 00:02:37 UTC,J1772,US,1.0,3477.0
ELEC,Chestnut Street Parking lot/ Youth Shelter lot,118 E. Chestnut Street,Jeffersonville,IN,47130,E,Public,0.0,2.0,0.0,Blink Network,38.2717411,-85.7395636,2/8/2024,255199,2024-02-08 00:01:47 UTC,J1772,US,2.0,1502.0
ELEC,York College of Pennsylvania - Willman Business Center,441 Country Club Rd,York,PA,17403,E,Public,0.0,2.0,0.0,Blink Network,39.94744142,-76.73081702,2/8/2024,255201,2024-02-08 00:03:33 UTC,J1772,US,2.0,4299.0
ELEC,Les\' Tree Service,4246 Wads worth Road,Dayton,OH,45414,E,Public,0.0,2.0,0.0,Blink Network,39.8099856,-84.1883637,2/8/2024,255202,2024-02-08 00:02:34 UTC,J1772,US,2.0,3603.0
ELEC,Amvets Post 464,5420 Brandt Pike,Huber Heights,OH,45424,E,Public,0.0,3.0,0.0,Blink Network,39.8316732,-84.1196143,2/8/2024,255203,2024-02-08 00:03:33 UTC,J1772,US,3.0,3603.0
ELEC,Southern Station,826 Bowman Way,Columbus,OH,43212,E,Public,0.0,1.0,0.0,Blink Network,39.9739087,-83.0264585,2/8/2024,255204,2024-02-08 00:02:39 UTC,J1772,US,1.0,3603.0
ELEC,Riverplace Building 3 EV Charger,159 S. North Street,Seaford,DE,19973,E,Public,0.0,2.0,0.0,Blink Network,38.6431302,-75.6075749,2/8/2024,255205,2024-02-08 00:02:34 UTC,J1772,US,2.0,506.0
ELEC,Natural Grocers CT,3165 Central Park Boulevard,Denver,CO,80238,E,Public,0.0,8.0,0.0,Blink Network,39.7613603,-104.8911038,2/8/2024,255206,2024-02-08 00:02:35 UTC,J1772,US,8.0,5422.0
ELEC,100B Danbury Road,100B Danbury Road Suite 104,Ridgefield,CT,6877,E,Public,0.0,1.0,0.0,Blink Network,41.29331515,-73.49214413,2/8/2024,255207,2024-02-08 00:02:36 UTC,J1772,US,1.0,2514.0
ELEC,Westchase III,4011 Westchase Boulevard,Raleigh,NC,27607,E,Public,0.0,1.0,0.0,Blink Network,35.8013304,-78.7079683,2/8/2024,255208,2024-02-08 00:02:39 UTC,J1772,US,1.0,4192.0
ELEC,Piedmont Center 5-8,3525 Piedmont Road Northeast,Atlanta,GA,30305,E,Public,0.0,10.0,0.0,Blink Network,33.8517243,-84.3767112,2/8/2024,255209,2024-02-08 00:10:27 UTC,J1772,US,10.0,5171.0
ELEC,FIS,347 Riverside Ave,Jacksonville,FL,32202,E,Public,0.0,4.0,0.0,Blink Network,30.3207591,-81.6728189,2/8/2024,255210,2024-02-08 00:03:36 UTC,J1772,US,4.0,9671.0
ELEC,Lake Park Garage,1850 Alice ST,Oakland,CA,94612,E,Public,0.0,1.0,0.0,Blink Network,37.8052943,-122.2639631,2/8/2024,255212,2024-02-08 00:10:00 UTC,J1772,US,1.0,49387.0
ELEC,122 West So. Temple,122 West South Temple,Salt Lake City,UT,84101,E,Public,0.0,2.0,0.0,Blink Network,40.7696589,-111.8947538,2/7/2024,255213,2024-02-08 00:00:28 UTC,J1772,US,2.0,2152.0
ELEC,PGC Brown Station Rd,3500 Brown Station Road,Upper Marlboro,MD,20774,E,Public,0.0,1.0,0.0,Blink Network,38.8468262,-76.7842119,2/8/2024,255214,2024-02-08 00:03:36 UTC,J1772,US,1.0,5008.0
ELEC,BSC-leasing office,2260 Bennett Springs,Columbia,MO,65201,E,Public,0.0,1.0,0.0,Blink Network,38.924327,-92.3335646,2/8/2024,255216,2024-02-08 00:02:39 UTC,J1772,US,1.0,2649.0
ELEC,Retreat at RTP,1533 Ellis Road,Durham,NC,27703,E,Public,0.0,4.0,0.0,Blink Network,35.9444272,-78.8644947,2/8/2024,255217,2024-02-08 00:02:36 UTC,J1772,US,4.0,4192.0
ELEC,Heavy Duty Shop,155 Alter St,Broomfield,CO,80020,E,Public,0.0,1.0,0.0,Blink Network,39.9194636,-105.0961006,2/8/2024,255220,2024-02-08 00:03:36 UTC,J1772,US,1.0,5422.0
ELEC,The Madison Apartments-Clubhouse,1250 Sweet Spring Circle,Castle Pines,CO,80108,E,Public,0.0,4.0,0.0,Blink Network,39.4656806,-104.8627196,2/8/2024,255221,2024-02-08 00:01:47 UTC,J1772,US,4.0,5422.0
ELEC,The Chase on Bryant St,670 Rhode Island Ave NE,Washington,DC,20002,E,Public,0.0,1.0,0.0,Blink Network,38.9220634,-76.9965695,2/8/2024,255222,2024-02-08 00:01:46 UTC,J1772,US,1.0,1168.0
ELEC,Legacy at 15th,1545 Northwest 15th Street Rd,Miami,FL,33125,E,Public,0.0,1.0,0.0,Blink Network,25.7893436,-80.2193619,2/8/2024,255224,2024-02-08 00:02:38 UTC,J1772,US,1.0,9671.0
ELEC,Singer Vaughn Services,2715 Culver Avenue,Kettering,OH,45429,E,Public,0.0,3.0,0.0,Blink Network,39.7072143,-84.1338254,2/8/2024,255225,2024-02-08 00:02:34 UTC,J1772,US,3.0,3603.0
ELEC,CW Corp 2755,2755 Cottonwood Parkway,Salt Lake City,UT,84121,E,Public,0.0,4.0,0.0,Blink Network,40.6333849,-111.8137969,2/8/2024,255227,2024-02-08 00:02:38 UTC,J1772,US,4.0,2152.0
ELEC,Apadana,3401 Nevada Ave N,New Hope,MN,55427,E,Public,0.0,1.0,0.0,Blink Network,45.0192664,-93.374233,2/8/2024,255228,2024-02-08 00:01:47 UTC,J1772,US,1.0,1993.0
ELEC,Boca Raton Regional Hospital - 745 Parking Garage,745 Meadows Road,Boca Raton,FL,33486,E,Public,0.0,24.0,0.0,Blink Network,26.3604525,-80.1019177,2/8/2024,255229,2024-02-08 00:02:37 UTC,J1772,US,24.0,9671.0
ELEC,The Halden,1137 Westchester Avenue,White Plains,NY,10605,E,Public,0.0,4.0,0.0,Blink Network,41.0114755,-73.7261172,2/8/2024,255231,2024-02-08 00:02:39 UTC,J1772,US,4.0,11452.0
ELEC,The Byway,23765 Northeast Halsey Street Leasing Office,Wood Village,OR,97060,E,Public,0.0,1.0,0.0,Blink Network,45.5384569,-122.4191813,2/8/2024,255232,2024-02-08 00:01:48 UTC,J1772,US,1.0,3153.0
ELEC,The Mason Sugarloaf Apartments,5805 Sugarloaf Parkway,Lawrenceville,GA,30043,E,Public,0.0,10.0,0.0,Blink Network,33.9794562,-84.0741567,2/8/2024,255233,2024-02-08 00:02:35 UTC,J1772,US,10.0,5171.0
ELEC,BAE911209 next to Dog Park by guest entry gate,8822 Thomas Oaks Drive,Tampa,FL,33626,E,Public,0.0,1.0,0.0,Blink Network,28.04165,-82.5836214,2/8/2024,255235,2024-02-08 00:02:35 UTC,J1772,US,1.0,9671.0
ELEC,Citrine,101 Lemon Drive,Lake St. Louis,MO,63367,E,Public,0.0,2.0,0.0,Blink Network,38.7809384,-90.7883604,2/8/2024,255236,2024-02-08 00:03:34 UTC,J1772,US,2.0,2649.0
ELEC,Hendrick Hudson Free Library,185 Kings Ferry Road,Montrose,NY,10548,E,Public,0.0,1.0,0.0,Blink Network,41.25022908,-73.94644424,2/8/2024,255237,2024-02-08 00:03:33 UTC,J1772,US,1.0,11452.0
ELEC,DOVER HONDA STATION 1,1 Dover Point Rd,Dover,NH,3820,E,Public,0.0,2.0,0.0,Chargepoint Network,43.176483,-70.868034,2/8/2024,255238,2024-02-08 00:39:50 UTC,J1772,US,2.0,566.0
ELEC,BEVERLY STATION 4,100 Sohier Rd,Beverly,MA,1915,E,Public,0.0,2.0,0.0,Chargepoint Network,42.565548,-70.881116,2/8/2024,255239,2024-02-08 01:04:26 UTC,J1772,US,2.0,7357.0
ELEC,BEVERLY STATION 3,100 Sohier Rd,Beverly,MA,1915,E,Public,0.0,2.0,0.0,Chargepoint Network,42.565584,-70.881155,2/8/2024,255240,2024-02-08 01:04:26 UTC,J1772,US,2.0,7357.0
ELEC,COURTSSOBECONDO THE COURTS EV 1,120 Jefferson Ave,Miami Beach,FL,33139,E,Public,0.0,2.0,0.0,Chargepoint Network,25.770492,-80.136832,2/8/2024,255241,2024-02-08 01:21:50 UTC,J1772,US,2.0,9671.0
ELEC,SCH5701 SCH5701LEV3S,5701 Veterans Memorial Pkwy,St. Peters,MO,63376,E,Public,0.0,0.0,1.0,Chargepoint Network,38.797109,-90.600415,2/8/2024,255242,2024-02-08 01:23:15 UTC,CHADEMO J1772COMBO,US,1.0,2649.0
ELEC,SCH5701 SCH5701LEV3N,5701 Veterans Memorial Pkwy,St. Peters,MO,63376,E,Public,0.0,0.0,1.0,Chargepoint Network,38.797139,-90.600442,2/8/2024,255243,2024-02-08 01:23:15 UTC,CHADEMO J1772COMBO,US,1.0,2649.0
ELEC,STATEOFUTDAS MATHCT P2-4,450 S State St,Salt Lake City,UT,84111,E,Public,0.0,2.0,0.0,Chargepoint Network,40.759542,-111.889008,2/8/2024,255244,2024-02-08 01:23:34 UTC,J1772,US,2.0,2152.0
ELEC,HALCYON HOUSE PARKING B0-15,585 Anton Blvd,Costa Mesa,CA,92626,E,Public,0.0,2.0,0.0,Chargepoint Network,33.689768,-117.879144,2/8/2024,255245,2024-02-08 01:24:12 UTC,J1772,US,2.0,49387.0
ELEC,LINDEN EV COOPER ELECTRIC,1805 Lower Rd,Linden,NJ,7036,E,Public,0.0,2.0,0.0,Chargepoint Network,40.608334,-74.250714,2/8/2024,255246,2024-02-08 01:24:55 UTC,J1772,US,2.0,3671.0
ELEC,STATEOFUTDAS MATHCT P2-3,450 S State St,Salt Lake City,UT,84111,E,Public,0.0,2.0,0.0,Chargepoint Network,40.759594,-111.889023,2/8/2024,255247,2024-02-08 01:25:14 UTC,J1772,US,2.0,2152.0
ELEC,GARAGE L1 CHURCH ST L1,430 N Church St,Hendersonville,NC,28792,E,Public,0.0,2.0,0.0,Chargepoint Network,35.31732,-82.46153,2/8/2024,255248,2024-02-08 01:25:57 UTC,J1772,US,2.0,4192.0
ELEC,SKY HARBOR SKY HARBOR 2,1876 W North Temple St,Salt Lake City,UT,84116,E,Public,0.0,2.0,0.0,Chargepoint Network,40.771747,-111.944438,2/8/2024,255249,2024-02-08 01:26:02 UTC,J1772,US,2.0,2152.0
ELEC,SKY HARBOR SKY HARBOR 1,1876 W North Temple St,Salt Lake City,UT,84116,E,Public,0.0,2.0,0.0,Chargepoint Network,40.771632,-111.944301,2/8/2024,255250,2024-02-08 01:26:06 UTC,J1772,US,2.0,2152.0
ELEC,OREGON TECH OT STATION 1,3201 Campus Dr,Klamath Falls,OR,97601,E,Public,0.0,2.0,0.0,Chargepoint Network,42.253959,-121.785479,2/8/2024,255252,2024-02-08 01:26:22 UTC,J1772,US,2.0,3153.0
ELEC,OREGON TECH OT STATION 2,3201 Campus Dr,Klamath Falls,OR,97601,E,Public,0.0,2.0,0.0,Chargepoint Network,42.253911,-121.785436,2/8/2024,255253,2024-02-08 01:26:22 UTC,J1772,US,2.0,3153.0
ELEC,CHSHM TR MUSEUM CTH MUSEUM,302 N Esplanade St,Cuero,TX,77954,E,Public,0.0,2.0,0.0,Chargepoint Network,29.092443,-97.291042,2/8/2024,255254,2024-02-08 01:26:25 UTC,J1772,US,2.0,8804.0
ELEC,GSA FLEET GW-RFID-DUAL-2,1800 F St NW,Washington,DC,20004,E,Public,0.0,2.0,0.0,Chargepoint Network,38.897125,-77.042506,2/8/2024,255255,2024-02-08 01:26:26 UTC,J1772,US,2.0,1168.0
ELEC,GSA FLEET GW-RFID-DUAL-1,1800 F St NW,Washington,DC,20004,E,Public,0.0,2.0,0.0,Chargepoint Network,38.897117,-77.042549,2/8/2024,255256,2024-02-08 01:26:26 UTC,J1772,US,2.0,1168.0
ELEC,Grand Opera House,147 Main St,Vale,OR,97918,E,Public,0.0,2.0,0.0,Ev Connect,43.981458,-117.240428,2/8/2024,255265,2024-02-08 01:54:49 UTC,J1772,US,2.0,3153.0
ELEC,Brightline Aventura Train Station,19796 West Dixie Highway,Miami,FL,33180,E,Public,0.0,6.0,0.0,Blink Network,25.95763,-80.14753,2/8/2024,255266,2024-02-08 00:03:56 UTC,J1772,US,6.0,9671.0
ELEC,Maggies Place,6515 N. Dixie Dr,Dayton,OH,45414,E,Public,0.0,1.0,0.0,Blink Network,39.8286443,-84.198684,2/8/2024,255268,2024-02-08 00:03:35 UTC,J1772,US,1.0,3603.0
ELEC,Smoky Hill Library,5430 South Biscay Circle,Centennial,CO,80015,E,Public,0.0,2.0,0.0,Blink Network,39.6178651,-104.7673627,2/8/2024,255269,2024-02-08 00:02:35 UTC,J1772,US,2.0,5422.0
ELEC,Premier Design Group,100 Midland Park Drive,Wentzville,MO,63385,E,Public,0.0,1.0,0.0,Blink Network,38.8054949,-90.7782162,2/8/2024,255271,2024-02-08 00:03:33 UTC,J1772,US,1.0,2649.0
ELEC,132 South State St,132 South State Street,Salt Lake City,UT,84111,E,Public,0.0,2.0,0.0,Blink Network,40.7662981,-111.8886246,2/7/2024,255272,2024-02-08 00:00:28 UTC,J1772,US,2.0,2152.0
ELEC,Capitol & Myrtle Garage,451 South Capitol Boulevard,Boise,ID,83702,E,Public,0.0,1.0,0.0,Blink Network,43.6124818,-116.2050795,2/8/2024,255273,2024-02-08 00:03:35 UTC,J1772,US,1.0,503.0
ELEC,Westchase I,4020 Westchase Boulevard,Raleigh,NC,27607,E,Public,0.0,1.0,0.0,Blink Network,35.8031876,-78.709702,2/8/2024,255274,2024-02-08 00:02:39 UTC,J1772,US,1.0,4192.0
ELEC,American Legion Post 668,8220 N. Dixie Dr,Dayton,OH,45414,E,Public,0.0,1.0,0.0,Blink Network,39.8498395,-84.1984047,2/8/2024,255275,2024-02-08 00:03:36 UTC,J1772,US,1.0,3603.0
ELEC,"Bryant Venture Phase 1-A&C,LLC",Master Association 680 Rhode Island Ave NE,Washington,DC,20002,E,Public,0.0,1.0,0.0,Blink Network,38.921913,-76.9968757,2/8/2024,255276,2024-02-08 00:01:46 UTC,J1772,US,1.0,1168.0
ELEC,Greater Kokomo Economic Development Alliance,700 E FIRMIN ST,Kokomo,IN,46902,E,Public,0.0,1.0,0.0,Blink Network,40.4683151,-86.1230948,2/8/2024,255277,2024-02-08 00:01:47 UTC,J1772,US,1.0,1502.0
ELEC,EV Station #1  (Behind Building 8),Avalia 22182 Bella Lago Dr,Boca Raton,FL,33433,E,Public,0.0,2.0,0.0,Blink Network,26.3466341,-80.1608098,2/8/2024,255278,2024-02-08 00:01:46 UTC,J1772,US,2.0,9671.0
ELEC,Pitt Street,1201 Pitt Street,Pittsburgh,PA,15221,E,Public,0.0,1.0,0.0,Blink Network,40.4464169,-79.8864681,2/8/2024,255279,2024-02-08 00:03:33 UTC,J1772,US,1.0,4299.0
ELEC,904 West,904 Gabriel Drive,Greenville,NC,27834,E,Public,0.0,2.0,0.0,Blink Network,35.5973743,-77.4065545,2/8/2024,255280,2024-02-08 00:01:48 UTC,J1772,US,2.0,4192.0
ELEC,9th & Main Garage,848 West Main Street,Boise,ID,83702,E,Public,0.0,1.0,0.0,Blink Network,43.6162589,-116.2038024,2/8/2024,255281,2024-02-08 00:03:36 UTC,J1772,US,1.0,503.0
ELEC,Corridor Office Park,4700 Corridor Place,Beltsville,MD,20705,E,Public,0.0,2.0,0.0,Blink Network,39.0542043,-76.9251219,2/8/2024,255282,2024-02-08 00:10:01 UTC,J1772,US,2.0,5008.0
ELEC,1401 Thames St.,1401 Thames Street,Baltimore,MD,21231,E,Public,0.0,1.0,0.0,Blink Network,39.2797837,-76.5961847,2/8/2024,255283,2024-02-08 00:03:32 UTC,J1772,US,1.0,5008.0
ELEC,Facilities/Fleet Maintenance Facility,751 E Valley Ridge Blvd.,Lewisville,TX,75057,E,Public,0.0,1.0,0.0,Blink Network,33.056713,-96.9850935,2/8/2024,255285,2024-02-08 00:02:34 UTC,J1772,US,1.0,8804.0
ELEC,001 D&B Supply,620 Smeed Pkwy,Caldwell,ID,83605,E,Public,0.0,4.0,0.0,Blink Network,43.6644026,-116.6444567,2/8/2024,255286,2024-02-08 00:03:35 UTC,J1772,US,4.0,503.0
ELEC,Walden Village,382 Walden Way,Beavercreek,OH,45440,E,Public,0.0,4.0,0.0,Blink Network,39.6855558,-84.1040384,2/8/2024,255288,2024-02-08 00:03:35 UTC,J1772,US,4.0,3603.0
ELEC,10th & Front Garage,230 South 10th Street,Boise,ID,83702,E,Public,0.0,1.0,0.0,Blink Network,43.6152209,-116.2066636,2/8/2024,255291,2024-02-08 00:03:37 UTC,J1772,US,1.0,503.0
ELEC,Ascend Hammock Landing,102 Ascend Circle,West Melbourne,FL,32904,E,Public,0.0,6.0,0.0,Blink Network,28.0399237,-80.6703379,2/8/2024,255292,2024-02-08 00:03:34 UTC,J1772,US,6.0,9671.0
ELEC,11th & Front Garage,1101 West Front Street,Boise,ID,83702,E,Public,0.0,1.0,0.0,Blink Network,43.6158474,-116.2092955,2/8/2024,255293,2024-02-08 00:03:35 UTC,J1772,US,1.0,503.0
ELEC,The Marketplace,105 Danbury Road,Ridgefield,CT,6877,E,Public,0.0,1.0,0.0,Blink Network,41.29279876,-73.49394407,2/8/2024,255294,2024-02-08 00:02:38 UTC,J1772,US,1.0,2514.0
ELEC,145 E. Social Hall Ave.,145 Social Hall Avenue,Salt Lake City,UT,84111,E,Public,0.0,2.0,0.0,Blink Network,40.7683461,-111.8865818,2/7/2024,255295,2024-02-08 00:00:27 UTC,J1772,US,2.0,2152.0
ELEC,Greens Farms Railroad Station Lot #1,New Creek Rd,Westport,CT,6880,E,Public,0.0,1.0,0.0,Blink Network,41.12241245,-73.31626623,2/8/2024,255296,2024-02-08 00:03:36 UTC,J1772,US,1.0,2514.0
ELEC,Campus Greensboro,7900 National Service Road,Greensboro,NC,27409,E,Public,0.0,3.0,0.0,Blink Network,36.08009254,-79.96740097,2/8/2024,255297,2024-02-08 00:01:43 UTC,J1772,US,3.0,4192.0
ELEC,Wilton Andrews Office,1985 N. Andrews Ave.,Wilton Manors,FL,33311,E,Public,0.0,3.0,0.0,Blink Network,26.1530439,-80.1467901,2/8/2024,255298,2024-02-08 00:02:36 UTC,J1772,US,3.0,9671.0
ELEC,Ketanji Court,335 W 11th Ave Ofc,Eugene,OR,97401,E,Public,0.0,1.0,0.0,Blink Network,44.0478918,-123.0978239,2/8/2024,255299,2024-02-08 00:02:36 UTC,J1772,US,1.0,3153.0
ELEC,WAKECOPUBDECK WAKECOPUBDECK,216 W Cabbarus st,Raleigh,NC,27601,E,Public,0.0,2.0,0.0,Chargepoint Network,35.774974,-78.642611,2/8/2024,255301,2024-02-08 00:25:40 UTC,J1772,US,2.0,4192.0
ELEC,MBFM STATION 1,2100 Dixie Hwy,Fort Mitchell,KY,41011,E,Public,0.0,2.0,0.0,Chargepoint Network,39.051915,-84.552278,2/8/2024,255303,2024-02-08 00:49:28 UTC,J1772,US,2.0,809.0
ELEC,MBFM STATION 2,2100 Dixie Hwy,Fort Mitchell,KY,41011,E,Public,0.0,2.0,0.0,Chargepoint Network,39.051948,-84.552202,2/8/2024,255304,2024-02-08 00:49:28 UTC,J1772,US,2.0,809.0
ELEC,NOHO WEST L3A,6130 Laurel Canyon Blvd,Los Angeles,CA,91606,E,Public,0.0,1.0,0.0,Chargepoint Network,34.18192,-118.395874,2/8/2024,255305,2024-02-08 00:50:47 UTC,J1772,US,1.0,49387.0
ELEC,OBOE EVS STATION 1,380 Central Ave,City Of Orange,NJ,7050,E,Public,0.0,2.0,0.0,Chargepoint Network,40.764946,-74.23894,2/8/2024,255306,2024-02-08 01:18:39 UTC,J1772,US,2.0,3671.0
ELEC,CHEROKEE M 1 OFFICE 2,14165 Beckman Rd,Lodi,CA,95240,E,Public,0.0,1.0,0.0,Chargepoint Network,38.10872,-121.25735,2/8/2024,255307,2024-02-08 01:19:00 UTC,J1772,US,1.0,49387.0
ELEC,MIREMONTE CADENCE 1,2555 Joseph Allen Dr,Fort Collins,CO,80525,E,Public,0.0,2.0,0.0,Chargepoint Network,40.55326,-105.041936,2/8/2024,255308,2024-02-08 01:19:13 UTC,J1772,US,2.0,5422.0
ELEC,AURORA LIBRARY EAST CHARGERS,115 E Pioneer Trail,Aurora,OH,44202,E,Public,0.0,2.0,0.0,Chargepoint Network,41.3133,-81.344086,2/8/2024,255310,2024-02-08 01:24:31 UTC,J1772,US,2.0,3603.0
ELEC,AURORA LIBRARY WEST CHARGERS,115 E Pioneer Trail,Aurora,OH,44202,E,Public,0.0,2.0,0.0,Chargepoint Network,41.313313,-81.34418,2/8/2024,255311,2024-02-08 01:24:31 UTC,J1772,US,2.0,3603.0
ELEC,TVUSD GOHS 1,32555 Deer Hollow Way,Temecula,CA,92592,E,Public,0.0,2.0,0.0,Chargepoint Network,33.452531,-117.093392,2/8/2024,255312,2024-02-08 01:24:38 UTC,J1772,US,2.0,49387.0
